datetime,low_price,stock_units,unrealized_stock_mtm,stock_avg_price,accumulated_stocks_count,Trigger_limit,Accumulated_limit
22-02-2021 13:30,389.22,3,3.58,388.0266667,2,0,0
22-02-2021 14:00,388.975,3,2.845,388.0266667,2,0,0
22-02-2021 14:30,388.74,3,2.14,388.0266667,2,0,0
22-02-2021 15:00,387.64,3,-1.16,388.0266667,2,0,0
22-02-2021 15:30,386.84,3,-3.56,388.0266667,2,0,0
23-02-2021 09:30,380.2,2,-16.62,388.51,2,0,0
23-02-2021 10:00,381.45,2,-14.12,388.51,2,0,0
23-02-2021 10:30,383.6,2,-9.82,388.51,2,0,0
23-02-2021 11:00,384.27,2,-8.48,388.51,2,0,0
23-02-2021 11:30,383.8,2,-9.42,388.51,2,0,0
23-02-2021 12:00,382.85,2,-11.32,388.51,2,0,0
23-02-2021 12:30,382.57,2,-11.88,388.51,2,0,0
23-02-2021 13:00,382.5,2,-12.02,388.51,2,0,0
23-02-2021 13:30,384.43,2,-8.16,388.51,2,0,0
23-02-2021 14:00,384.92,2,-7.18,388.51,2,0,0
23-02-2021 14:30,384.74,2,-7.54,388.51,2,0,0
23-02-2021 15:00,386.59,2,-3.84,388.51,2,0,0
23-02-2021 15:30,387.29,2,-2.44,388.51,2,0,0
24-02-2021 09:30,385.42,3,-7.02,387.76,0,0,0
24-02-2021 10:00,385.28,4,-9.16,387.57,0,0,0
24-02-2021 10:30,387.02,4,-2.2,387.57,0,0,0
24-02-2021 11:00,388.26,4,2.78,387.565,0,0,0
24-02-2021 11:30,389.34,4,7.07,387.5725,0,0,0
24-02-2021 12:00,390,5,9.6522,388.06956,0,0,0
24-02-2021 12:30,390.47,5,12.0022,388.06956,0,0,0
24-02-2021 13:00,390.18,6,9.7672,388.5521333,1,0,0
24-02-2021 13:30,391.33,6,16.6672,388.5521333,1,0,0
24-02-2021 14:00,391.13,7,14.5822,389.0468286,2,0,0
24-02-2021 14:30,390.99,7,13.6022,389.0468286,2,0,0
24-02-2021 15:00,391.05,7,14.0222,389.0468286,2,0,0
24-02-2021 15:30,391.43,7,16.6822,389.0468286,2,0,0
25-02-2021 09:30,390.4,2,-2.18,391.49,2,0,0
25-02-2021 10:00,389.23,2,-4.52,391.49,2,0,0
25-02-2021 10:30,387.58,2,-7.82,391.49,2,0,0
25-02-2021 11:00,388.25,2,-6.48,391.49,2,0,0
25-02-2021 11:30,386.08,2,-10.82,391.49,2,0,0
25-02-2021 12:00,385.26,2,-12.46,391.49,2,0,0
25-02-2021 12:30,382.68,2,-17.62,391.49,2,0,0
25-02-2021 13:00,381.77,2,-19.44,391.49,2,0,0
25-02-2021 13:30,383.39,2,-16.2,391.49,2,0,0
25-02-2021 14:00,383.74,2,-15.5,391.49,2,0,0
25-02-2021 14:30,384.06,2,-14.86,391.49,2,0,0
25-02-2021 15:00,381.995,2,-18.99,391.49,2,0,0
25-02-2021 15:30,380.78,2,-21.42,391.49,2,0,0
26-02-2021 09:30,381.91,3,-21.53,389.0866667,2,0,0
26-02-2021 10:00,378.23,3,-32.57,389.0866667,2,0,0
26-02-2021 10:30,378.5,3,-31.76,389.0866667,2,0,0
26-02-2021 11:00,381.44,3,-22.94,389.0866667,2,0,0
26-02-2021 11:30,381.76,3,-21.98,389.0866667,2,0,0
26-02-2021 12:00,382.96,3,-18.38,389.0866667,2,0,0
26-02-2021 12:30,383.44,4,-18.515,388.06875,3,0,0
26-02-2021 13:00,382.7,4,-21.475,388.06875,3,0,0
26-02-2021 13:30,381.9,4,-24.675,388.06875,3,0,0
26-02-2021 14:00,381.02,4,-28.195,388.06875,3,0,0
26-02-2021 14:30,381.48,4,-26.355,388.06875,3,0,0
26-02-2021 15:00,382.47,4,-22.395,388.06875,3,0,0
26-02-2021 15:30,380.2,4,-31.475,388.06875,3,0,0
01-03-2021 09:30,385.58,4,-11.425,388.43625,2,0,0
01-03-2021 10:00,386.48,4,-9.83,388.9375,2,0,0
01-03-2021 10:30,387.93,5,-4.12,388.754,2,0,0
01-03-2021 11:00,388.4,6,-2.385,388.7975,3,0,0
01-03-2021 11:30,388.73,6,-0.405,388.7975,3,0,0
01-03-2021 12:00,389.02,6,1.335,388.7975,3,0,0
01-03-2021 12:30,388.76,6,-0.225,388.7975,3,0,0
01-03-2021 13:00,388.26,6,-3.225,388.7975,3,0,0
01-03-2021 13:30,389.02,6,1.335,388.7975,3,0,0
01-03-2021 14:00,389.41,6,3.675,388.7975,3,0,0
01-03-2021 14:30,390.3,7,9.305,388.9707143,4,0,0
01-03-2021 15:00,389.98,7,7.065,388.9707143,4,0,0
01-03-2021 15:30,389,7,0.205,388.9707143,4,0,0
02-03-2021 09:30,388.21,4,-9.165,390.50125,4,0,0
02-03-2021 10:00,387.56,4,-11.765,390.50125,4,0,0
02-03-2021 10:30,387.09,4,-13.645,390.50125,4,0,0
02-03-2021 11:00,386.95,4,-14.205,390.50125,4,0,0
02-03-2021 11:30,386.59,4,-15.645,390.50125,4,0,0
02-03-2021 12:00,387.22,4,-13.125,390.50125,4,0,0
02-03-2021 12:30,388.17,4,-9.325,390.50125,4,0,0
02-03-2021 13:00,388.65,4,-7.405,390.50125,4,0,0
02-03-2021 13:30,389.08,4,-5.685,390.50125,4,0,0
02-03-2021 14:00,388.31,4,-8.765,390.50125,4,0,0
02-03-2021 14:30,388.165,4,-9.345,390.50125,4,0,0
02-03-2021 15:00,387.85,4,-10.605,390.50125,4,0,0
02-03-2021 15:30,386.31,4,-16.765,390.50125,4,0,0
03-03-2021 09:30,384.33,5,-26.165,389.563,4,0,0
03-03-2021 10:00,383.13,5,-32.165,389.563,4,0,0
03-03-2021 10:30,383.3,5,-31.315,389.563,4,0,0
03-03-2021 11:00,384.77,5,-23.965,389.563,4,0,0
03-03-2021 11:30,385.33,5,-21.165,389.563,4,0,0
03-03-2021 12:00,384.71,5,-24.265,389.563,4,0,0
03-03-2021 12:30,384.54,5,-25.115,389.563,4,0,0
03-03-2021 13:00,384.34,5,-26.115,389.563,4,0,0
03-03-2021 13:30,383.78,5,-28.915,389.563,4,0,0
03-03-2021 14:00,383,5,-32.815,389.563,4,0,0
03-03-2021 14:30,382.23,5,-36.665,389.563,4,0,0
03-03-2021 15:00,382.52,5,-35.215,389.563,4,0,0
03-03-2021 15:30,381.31,5,-41.265,389.563,4,0,0
04-03-2021 09:30,380.15,4,-41.405,390.50125,4,0,0
04-03-2021 10:00,378.58,4,-47.685,390.50125,4,0,0
04-03-2021 10:30,380.05,4,-41.805,390.50125,4,0,0
04-03-2021 11:00,381.23,4,-37.085,390.50125,4,0,0
04-03-2021 11:30,381.81,4,-34.765,390.50125,4,0,0
04-03-2021 12:00,379.57,4,-43.725,390.50125,4,0,0
04-03-2021 12:30,376.36,4,-56.565,390.50125,4,0,0
04-03-2021 13:00,375.04,4,-61.845,390.50125,4,0,0
04-03-2021 13:30,371.88,4,-74.485,390.50125,4,0,0
04-03-2021 14:00,371.95,4,-74.205,390.50125,4,0,0
04-03-2021 14:30,374.44,4,-64.245,390.50125,4,0,0
04-03-2021 15:00,374.37,4,-64.525,390.50125,4,0,0
04-03-2021 15:30,375.29,4,-60.845,390.50125,4,0,0
05-03-2021 09:30,375.8,5,-63.585,388.517,4,0,0
05-03-2021 10:00,376.05,5,-62.335,388.517,4,0,0
05-03-2021 10:30,374.95,5,-67.835,388.517,4,0,0
05-03-2021 11:00,372.65,5,-79.335,388.517,4,0,0
05-03-2021 11:30,373.14,5,-76.885,388.517,4,0,0
05-03-2021 12:00,375.44,5,-65.385,388.517,4,0,0
05-03-2021 12:30,377.54,5,-54.885,388.517,4,0,0
05-03-2021 13:00,377.89,5,-53.135,388.517,4,0,0
05-03-2021 13:30,380.34,5,-40.885,388.517,4,0,0
05-03-2021 14:00,379.92,6,-44.0961,387.26935,4,0,0
05-03-2021 14:30,381.71,6,-33.3561,387.26935,4,0,0
05-03-2021 15:00,382.51,8,-28.6661,386.0932625,5,0,0
05-03-2021 15:30,382.97,8,-24.9861,386.0932625,5,0,0
08-03-2021 09:30,382.79,7,-34.315,387.6921429,4,0,0
08-03-2021 10:00,383.33,6,-32.753,388.7888333,5,0,0
08-03-2021 10:30,386.11,6,-16.073,388.7888333,5,0,0
08-03-2021 11:00,385.92,7,-18.383,388.5461429,6,0,0
08-03-2021 11:30,385.2,7,-23.423,388.5461429,6,0,0
08-03-2021 12:00,385.11,7,-24.053,388.5461429,6,0,0
08-03-2021 12:30,386.71,7,-12.853,388.5461429,6,0,0
08-03-2021 13:00,386.73,7,-12.713,388.5461429,6,0,0
08-03-2021 13:30,384.21,7,-30.353,388.5461429,6,0,0
08-03-2021 14:00,384.23,7,-30.213,388.5461429,6,0,0
08-03-2021 14:30,383.92,7,-32.383,388.5461429,6,0,0
08-03-2021 15:00,382.77,7,-40.433,388.5461429,6,0,0
08-03-2021 15:30,381.42,7,-49.883,388.5461429,6,0,0
09-03-2021 09:30,385.32,6,-23.163,389.1805,6,0,0
09-03-2021 10:00,387.06,6,-12.723,389.1805,6,0,0
09-03-2021 10:30,388.03,6,-6.903,389.1805,6,0,0
09-03-2021 11:00,388.1,6,-6.483,389.1805,6,0,0
09-03-2021 11:30,388.39,6,-4.743,389.1805,6,0,0
09-03-2021 12:00,388.8,6,-2.283,389.1805,6,0,0
09-03-2021 12:30,388.82,6,-2.163,389.1805,6,0,0
09-03-2021 13:00,389.06,6,-0.723,389.1805,6,0,0
09-03-2021 13:30,389.34,6,0.957,389.1805,6,0,0
09-03-2021 14:00,388.95,6,-1.383,389.1805,6,0,0
09-03-2021 14:30,388.96,6,-1.323,389.1805,6,0,0
09-03-2021 15:00,388.98,6,-1.203,389.1805,6,0,0
09-03-2021 15:30,386.85,6,-13.983,389.1805,6,0,0
10-03-2021 09:30,389.23,7,-0.183,389.2561429,1,0,0
10-03-2021 10:00,388.44,3,-7.37,390.8966667,1,0,0
10-03-2021 10:30,388.18,3,-8.15,390.8966667,1,0,0
10-03-2021 11:00,389.06,3,-5.51,390.8966667,1,0,0
10-03-2021 11:30,389.09,3,-5.42,390.8966667,1,0,0
10-03-2021 12:00,389.42,3,-4.43,390.8966667,1,0,0
10-03-2021 12:30,389.04,3,-5.57,390.8966667,1,0,0
10-03-2021 13:00,388.89,3,-6.02,390.8966667,1,0,0
10-03-2021 13:30,389.21,3,-5.06,390.8966667,1,0,0
10-03-2021 14:00,389.48,3,-4.25,390.8966667,1,0,0
10-03-2021 14:30,390.24,3,-1.97,390.8966667,1,0,0
10-03-2021 15:00,390.05,3,-2.685,390.945,2,0,0
10-03-2021 15:30,389.36,3,-4.755,390.945,2,0,0
11-03-2021 09:30,391.75,2,0.375,391.5625,2,0,0
11-03-2021 10:00,391.97,2,0.815,391.5625,2,0,0
11-03-2021 10:30,392.94,2,2.755,391.5625,2,0,0
11-03-2021 11:00,394.07,2,5.015,391.5625,2,0,0
11-03-2021 11:30,394.63,2,6.135,391.5625,2,0,0
11-03-2021 12:00,394.7,2,6.275,391.5625,2,0,0
11-03-2021 12:30,394.54,2,5.955,391.5625,2,0,0
11-03-2021 13:00,394.7,2,6.275,391.5625,2,0,0
11-03-2021 13:30,394.38,2,5.635,391.5625,2,0,0
11-03-2021 14:00,394.59,2,6.055,391.5625,2,0,0
11-03-2021 14:30,394.06,2,4.995,391.5625,2,0,0
11-03-2021 15:00,393.79,2,4.455,391.5625,2,0,0
11-03-2021 15:30,393.29,2,3.455,391.5625,2,0,0
12-03-2021 09:30,391.29,3,-1.365,391.745,0,0,0
12-03-2021 10:00,391.3,2,-2.3,392.45,0,0,0
12-03-2021 10:30,391.45,2,-2,392.45,0,0,0
12-03-2021 11:00,391.2,2,-2.5,392.45,0,0,0
12-03-2021 11:30,391.87,2,-1.16,392.45,0,0,0
12-03-2021 12:00,392.08,2,-0.74,392.45,0,0,0
12-03-2021 12:30,392.4,2,-0.1,392.45,0,0,0
12-03-2021 13:00,392.26,2,-0.38,392.45,0,0,0
12-03-2021 13:30,392.62,2,0.34,392.45,0,0,0
12-03-2021 14:00,392.64,2,0.38,392.45,0,0,0
12-03-2021 14:30,392.81,2,0.72,392.45,0,0,0
12-03-2021 15:00,392.84,2,0.78,392.45,0,0,0
12-03-2021 15:30,393.44,2,1.98,392.45,0,0,0
15-03-2021 09:30,393.67,1,-0.66,394.33,0,0,0
15-03-2021 10:00,393.36,1,-0.97,394.33,0,0,0
15-03-2021 10:30,393.34,1,-0.99,394.33,0,0,0
15-03-2021 11:00,392.88,1,-1.45,394.33,0,0,0
15-03-2021 11:30,392.04,1,-2.29,394.33,0,0,0
15-03-2021 12:00,392.97,1,-1.36,394.33,0,0,0
15-03-2021 12:30,393.53,1,-0.8,394.33,0,0,0
15-03-2021 13:00,393.89,1,-0.44,394.33,0,0,0
15-03-2021 13:30,394.1,1,-0.23,394.33,0,0,0
15-03-2021 14:00,394.66,1,0.33,394.33,0,0,0
15-03-2021 14:30,395.02,2,0.71,394.665,0,0,0
15-03-2021 15:00,394.59,2,-0.15,394.665,0,0,0
15-03-2021 15:30,394.5,2,-0.33,394.665,0,0,0
16-03-2021 09:30,396.72,1,0.69,396.03,1,0,0
16-03-2021 10:00,397.03,1,1,396.03,1,0,0
16-03-2021 10:30,397.27,1,1.24,396.03,1,0,0
16-03-2021 11:00,396.99,1,0.96,396.03,1,0,0
16-03-2021 11:30,396.74,1,0.71,396.03,1,0,0
16-03-2021 12:00,396.04,1,0.01,396.03,1,0,0
16-03-2021 12:30,396.23,1,0.2,396.03,1,0,0
16-03-2021 13:00,396.77,1,0.74,396.03,1,0,0
16-03-2021 13:30,396.09,1,0.06,396.03,1,0,0
16-03-2021 14:00,395.31,1,-0.72,396.03,1,0,0
16-03-2021 14:30,395.08,1,-0.95,396.03,1,0,0
16-03-2021 15:00,395.46,1,-0.57,396.03,1,0,0
16-03-2021 15:30,395.88,1,-0.15,396.03,1,0,0
17-03-2021 09:30,393.81,2,-2.9,395.26,0,0,0
17-03-2021 10:00,393.85,2,-2.82,395.26,0,0,0
17-03-2021 10:30,393.43,2,-3.66,395.26,0,0,0
17-03-2021 11:00,393.3,2,-3.92,395.26,0,0,0
17-03-2021 11:30,393.85,2,-2.82,395.26,0,0,0
17-03-2021 12:00,393.93,2,-2.66,395.26,0,0,0
17-03-2021 12:30,393.8,2,-2.92,395.26,0,0,0
17-03-2021 13:00,393.78,2,-2.96,395.26,0,0,0
17-03-2021 13:30,393.7,2,-3.12,395.26,0,0,0
17-03-2021 14:00,393.98,2,-2.56,395.26,0,0,0
17-03-2021 14:30,395.06,2,-0.46,395.29,0,0,0
17-03-2021 15:00,396.81,3,2.8279,395.8673667,1,0,0
17-03-2021 15:30,396.42,4,0.066,396.4035,2,0,0
18-03-2021 09:30,394.02,2,-6.994,397.517,2,0,0
18-03-2021 10:00,394.18,2,-6.674,397.517,2,0,0
18-03-2021 10:30,394.53,2,-5.974,397.517,2,0,0
18-03-2021 11:00,395.14,2,-4.754,397.517,2,0,0
18-03-2021 11:30,395.37,2,-4.294,397.517,2,0,0
18-03-2021 12:00,395.86,2,-3.314,397.517,2,0,0
18-03-2021 12:30,394.42,2,-6.194,397.517,2,0,0
18-03-2021 13:00,394.66,2,-5.714,397.517,2,0,0
18-03-2021 13:30,395.34,2,-4.354,397.517,2,0,0
18-03-2021 14:00,393.87,2,-7.294,397.517,2,0,0
18-03-2021 14:30,392.21,2,-10.614,397.517,2,0,0
18-03-2021 15:00,391.98,2,-11.074,397.517,2,0,0
18-03-2021 15:30,390.86,2,-13.314,397.517,2,0,0
19-03-2021 09:30,387.41,3,-22.614,394.948,2,0,0
19-03-2021 10:00,387.15,3,-23.394,394.948,2,0,0
19-03-2021 10:30,387.79,3,-21.474,394.948,2,0,0
19-03-2021 11:00,388.33,3,-19.854,394.948,2,0,0
19-03-2021 11:30,388.77,3,-18.534,394.948,2,0,0
19-03-2021 12:00,390.27,3,-14.034,394.948,2,0,0
19-03-2021 12:30,390.4,3,-13.644,394.948,2,0,0
19-03-2021 13:00,390.245,4,-14.874,393.9635,3,0,0
19-03-2021 13:30,390.74,4,-12.894,393.9635,3,0,0
19-03-2021 14:00,390.18,4,-15.134,393.9635,3,0,0
19-03-2021 14:30,390.66,4,-13.214,393.9635,3,0,0
19-03-2021 15:00,390.51,4,-13.814,393.9635,3,0,0
19-03-2021 15:30,389.42,4,-18.174,393.9635,3,0,0
22-03-2021 09:30,389.98,4,-16.254,394.0435,2,0,0
22-03-2021 10:00,391.04,4,-12.014,394.0435,2,0,0
22-03-2021 10:30,391.31,4,-10.934,394.0435,2,0,0
22-03-2021 11:00,391.87,5,-8.844,393.6388,3,0,0
22-03-2021 11:30,392.13,5,-7.544,393.6388,3,0,0
22-03-2021 12:00,392.38,5,-6.294,393.6388,3,0,0
22-03-2021 12:30,392.74,5,-4.494,393.6388,3,0,0
22-03-2021 13:00,392.73,6,-4.814,393.5323333,4,0,0
22-03-2021 13:30,393.02,6,-3.074,393.5323333,4,0,0
22-03-2021 14:00,393.23,6,-1.814,393.5323333,4,0,0
22-03-2021 14:30,393.485,6,-0.284,393.5323333,4,0,0
22-03-2021 15:00,393.06,6,-2.834,393.5323333,4,0,0
22-03-2021 15:30,392.39,7,-8.484,393.602,5,0,0
23-03-2021 09:30,391.56,5,-16.274,394.8148,5,0,0
23-03-2021 10:00,392.25,5,-12.824,394.8148,5,0,0
23-03-2021 10:30,391.24,5,-17.874,394.8148,5,0,0
23-03-2021 11:00,392.18,5,-13.174,394.8148,5,0,0
23-03-2021 11:30,392.38,5,-12.174,394.8148,5,0,0
23-03-2021 12:00,392.06,5,-13.774,394.8148,5,0,0
23-03-2021 12:30,392.2,5,-13.074,394.8148,5,0,0
23-03-2021 13:00,392.83,5,-9.924,394.8148,5,0,0
23-03-2021 13:30,391.63,5,-15.924,394.8148,5,0,0
23-03-2021 14:00,391.47,5,-16.724,394.8148,5,0,0
23-03-2021 14:30,390.47,5,-21.724,394.8148,5,0,0
23-03-2021 15:00,389.03,5,-28.924,394.8148,5,0,0
23-03-2021 15:30,388.66,5,-30.774,394.8148,5,0,0
24-03-2021 09:30,390.61,6,-21.474,394.189,4,0,0
24-03-2021 10:00,390.27,6,-23.514,394.189,4,0,0
24-03-2021 10:30,390.52,6,-22.014,394.189,4,0,0
24-03-2021 11:00,391.91,6,-13.724,394.1973333,5,0,0
24-03-2021 11:30,391.18,6,-18.104,394.1973333,5,0,0
24-03-2021 12:00,391.44,6,-16.544,394.1973333,5,0,0
24-03-2021 12:30,391.3,6,-17.384,394.1973333,5,0,0
24-03-2021 13:00,389.99,6,-25.244,394.1973333,5,0,0
24-03-2021 13:30,389.93,6,-25.604,394.1973333,5,0,0
24-03-2021 14:00,390.41,6,-22.724,394.1973333,5,0,0
24-03-2021 14:30,389.5,6,-28.184,394.1973333,5,0,0
24-03-2021 15:00,389.3,6,-29.384,394.1973333,5,0,0
24-03-2021 15:30,387.49,6,-40.244,394.1973333,5,0,0
25-03-2021 09:30,385.02,5,-49.024,394.8248,5,0,0
25-03-2021 10:00,386.02,5,-44.024,394.8248,5,0,0
25-03-2021 10:30,383.91,5,-54.574,394.8248,5,0,0
25-03-2021 11:00,383.96,5,-54.324,394.8248,5,0,0
25-03-2021 11:30,385.03,5,-48.974,394.8248,5,0,0
25-03-2021 12:00,386.41,5,-42.074,394.8248,5,0,0
25-03-2021 12:30,387.42,5,-37.024,394.8248,5,0,0
25-03-2021 13:00,387.35,5,-37.374,394.8248,5,0,0
25-03-2021 13:30,387.25,5,-37.874,394.8248,5,0,0
25-03-2021 14:00,386.6,5,-41.124,394.8248,5,0,0
25-03-2021 14:30,386.66,5,-40.824,394.8248,5,0,0
25-03-2021 15:00,388.85,5,-29.874,394.8248,5,0,0
25-03-2021 15:30,389.28,5,-27.724,394.8248,5,0,0
26-03-2021 09:30,390.85,6,-19.964,394.1773333,2,0,0
26-03-2021 10:00,391.08,6,-18.584,394.1773333,2,0,0
26-03-2021 10:30,391.41,7,-17.214,393.8691429,2,0,0
26-03-2021 11:00,390.58,6,-21.534,394.169,2,0,0
26-03-2021 11:30,390.74,6,-20.574,394.169,2,0,0
26-03-2021 12:00,391.53,6,-15.834,394.169,2,0,0
26-03-2021 12:30,392.05,6,-12.714,394.169,2,0,0
26-03-2021 13:00,392.49,6,-10.074,394.169,2,0,0
26-03-2021 13:30,391.36,6,-16.854,394.169,2,0,0
26-03-2021 14:00,390.34,6,-22.974,394.169,2,0,0
26-03-2021 14:30,390.29,6,-23.274,394.169,2,0,0
26-03-2021 15:00,391.83,6,-14.034,394.169,2,0,0
26-03-2021 15:30,392.83,6,-8.034,394.169,2,0,0
29-03-2021 09:30,394.07,4,-8.219,396.12475,2,0,0
29-03-2021 10:00,393.12,4,-12.064,396.136,3,0,0
29-03-2021 10:30,392.99,4,-12.584,396.136,3,0,0
29-03-2021 11:00,392.82,4,-13.264,396.136,3,0,0
29-03-2021 11:30,393.78,4,-9.424,396.136,3,0,0
29-03-2021 12:00,393.58,4,-10.224,396.136,3,0,0
29-03-2021 12:30,394.24,4,-7.584,396.136,3,0,0
29-03-2021 13:00,395.54,4,-2.384,396.136,3,0,0
29-03-2021 13:30,395.51,5,-3.009,396.1118,4,0,0
29-03-2021 14:00,395.17,5,-4.709,396.1118,4,0,0
29-03-2021 14:30,394.9,5,-6.059,396.1118,4,0,0
29-03-2021 15:00,395.49,5,-3.109,396.1118,4,0,0
29-03-2021 15:30,395.13,5,-4.909,396.1118,4,0,0
30-03-2021 09:30,393.44,4,-12.319,396.51975,4,0,0
30-03-2021 10:00,393.04,4,-13.919,396.51975,4,0,0
30-03-2021 10:30,394.13,4,-9.559,396.51975,4,0,0
30-03-2021 11:00,394.19,4,-9.319,396.51975,4,0,0
30-03-2021 11:30,393.95,4,-10.279,396.51975,4,0,0
30-03-2021 12:00,393.48,4,-12.159,396.51975,4,0,0
30-03-2021 12:30,393.64,4,-11.519,396.51975,4,0,0
30-03-2021 13:00,393.41,4,-12.439,396.51975,4,0,0
30-03-2021 13:30,393.88,4,-10.559,396.51975,4,0,0
30-03-2021 14:00,393.71,4,-11.239,396.51975,4,0,0
30-03-2021 14:30,394.11,4,-9.639,396.51975,4,0,0
30-03-2021 15:00,394.8,4,-6.879,396.51975,4,0,0
30-03-2021 15:30,393.42,4,-12.399,396.51975,4,0,0
31-03-2021 09:30,395.34,5,-4.719,396.2838,1,0,0
31-03-2021 10:00,395.99,4,-2.444,396.601,2,0,0
31-03-2021 10:30,395.98,4,-2.484,396.601,2,0,0
31-03-2021 11:00,396.54,4,-0.244,396.601,2,0,0
31-03-2021 11:30,396.5,4,-0.404,396.601,2,0,0
31-03-2021 12:00,397.14,4,2.1582,396.60045,3,0,0
31-03-2021 12:30,397.34,4,2.9582,396.60045,3,0,0
31-03-2021 13:00,397.59,4,3.9582,396.60045,3,0,0
31-03-2021 13:30,397.51,4,3.6382,396.60045,3,0,0
31-03-2021 14:00,397.1,4,1.9982,396.60045,3,0,0
31-03-2021 14:30,397.15,4,2.1982,396.60045,3,0,0
31-03-2021 15:00,397.2,4,2.3982,396.60045,3,0,0
31-03-2021 15:30,396.02,4,-2.3218,396.60045,3,0,0
01-04-2021 09:30,398.22,4,3.4682,397.35295,0,0,0
01-04-2021 10:00,398.25,1,-0.1,398.35,0,0,0
01-04-2021 10:30,398.79,2,0.22,398.68,0,0,0
01-04-2021 11:00,399.06,2,0.76,398.68,0,0,0
01-04-2021 11:30,399.07,2,0.78,398.68,0,0,0
01-04-2021 12:00,399.15,2,0.94,398.68,0,0,0
01-04-2021 12:30,399.57,2,1.78,398.68,0,0,0
01-04-2021 13:00,399.34,2,1.32,398.68,0,0,0
01-04-2021 13:30,399.35,2,1.34,398.68,0,0,0
01-04-2021 14:00,399.61,2,1.86,398.68,0,0,0
01-04-2021 14:30,399.83,2,2.3,398.68,0,0,0
01-04-2021 15:00,399.42,2,1.48,398.68,0,0,0
01-04-2021 15:30,399.46,2,1.56,398.68,0,0,0
05-04-2021 09:30,403.38,2,3.201,401.7795,0,0,0
05-04-2021 10:00,404.22,2,0.91,403.765,0,0,0
05-04-2021 10:30,405.3,3,3.33,404.19,0,0,0
05-04-2021 11:00,405.49,4,3.37,404.6475,1,0,0
05-04-2021 11:30,405.69,4,4.17,404.6475,1,0,0
05-04-2021 12:00,406.22,4,6.29,404.6475,1,0,0
05-04-2021 12:30,406.165,4,6.07,404.6475,1,0,0
05-04-2021 13:00,406.17,4,6.09,404.6475,1,0,0
05-04-2021 13:30,406.08,4,5.73,404.6475,1,0,0
05-04-2021 14:00,406.33,4,6.73,404.6475,1,0,0
05-04-2021 14:30,406.11,4,5.85,404.6475,1,0,0
05-04-2021 15:00,405.76,4,4.45,404.6475,1,0,0
05-04-2021 15:30,405.84,4,4.77,404.6475,1,0,0
06-04-2021 09:30,405.52,1,-0.5,406.02,1,0,0
06-04-2021 10:00,406.64,1,0.62,406.02,1,0,0
06-04-2021 10:30,406.56,1,0.54,406.02,1,0,0
06-04-2021 11:00,406.51,1,0.49,406.02,1,0,0
06-04-2021 11:30,406.71,1,0.69,406.02,1,0,0
06-04-2021 12:00,406.89,1,0.87,406.02,1,0,0
06-04-2021 12:30,406.66,1,0.64,406.02,1,0,0
06-04-2021 13:00,405.88,1,-0.14,406.02,1,0,0
06-04-2021 13:30,405.93,1,-0.09,406.02,1,0,0
06-04-2021 14:00,406.55,1,0.53,406.02,1,0,0
06-04-2021 14:30,406.3,1,0.28,406.02,1,0,0
06-04-2021 15:00,405.95,1,-0.07,406.02,1,0,0
06-04-2021 15:30,405.42,1,-0.6,406.02,1,0,0
07-04-2021 09:30,405.94,2,-0.15,406.015,0,0,0
07-04-2021 10:00,406.06,1,0.05,406.01,0,0,0
07-04-2021 10:30,406.63,1,0.62,406.01,0,0,0
07-04-2021 11:00,406.18,1,0.17,406.01,0,0,0
07-04-2021 11:30,405.62,1,-0.39,406.01,0,0,0
07-04-2021 12:00,405.51,1,-0.5,406.01,0,0,0
07-04-2021 12:30,405.46,1,-0.55,406.01,0,0,0
07-04-2021 13:00,405.88,1,-0.13,406.01,0,0,0
07-04-2021 13:30,405.98,1,-0.03,406.01,0,0,0
07-04-2021 14:00,406.34,1,0.33,406.01,0,0,0
07-04-2021 14:30,406.4,1,0.39,406.01,0,0,0
07-04-2021 15:00,405.89,1,-0.12,406.01,0,0,0
07-04-2021 15:30,405.76,1,-0.25,406.01,0,0,0
08-04-2021 09:30,407.17,0,0,0,0,0,0
08-04-2021 10:00,406.94,0,0,0,0,0,0
08-04-2021 10:30,407.37,0,0,0,0,0,0
08-04-2021 11:00,407.445,0,0,0,0,0,0
08-04-2021 11:30,407.66,0,0,0,0,0,0
08-04-2021 12:00,407.8,0,0,0,0,0,0
08-04-2021 12:30,407.98,0,0,0,0,0,0
08-04-2021 13:00,407.94,0,0,0,0,0,0
08-04-2021 13:30,407.84,0,0,0,0,0,0
08-04-2021 14:00,407.99,0,0,0,0,0,0
08-04-2021 14:30,408.27,0,0,0,0,0,0
08-04-2021 15:00,408.27,0,0,0,0,0,0
08-04-2021 15:30,408.05,0,0,0,0,0,0
09-04-2021 09:30,408.27,1,-0.11,408.38,0,0,0
09-04-2021 10:00,408.615,2,-0.165,408.6975,0,0,0
09-04-2021 10:30,408.43,2,-0.535,408.6975,0,0,0
09-04-2021 11:00,408.57,2,-0.255,408.6975,0,0,0
09-04-2021 11:30,408.84,2,0.285,408.6975,0,0,0
09-04-2021 12:00,409.15,2,0.905,408.6975,0,0,0
09-04-2021 12:30,409.25,2,1.105,408.6975,0,0,0
09-04-2021 13:00,409.31,2,1.225,408.6975,0,0,0
09-04-2021 13:30,409.44,2,1.485,408.6975,0,0,0
09-04-2021 14:00,409.63,2,1.865,408.6975,0,0,0
